event_id,user_email,event_timestamp,event_type,message_details
evt_1a622b5d,rafael.pereira@hotmail.com,2023-03-21T20:19:26Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_221"", ""template"": ""v1""}"
evt_cfe1e479,rafael.pereira@hotmail.com,2023-01-04T01:55:15Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_962"", ""template"": ""v1""}"
evt_001eba58,rafael.pereira@hotmail.com,2023-02-15T06:26:24Z,click,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_370"", ""template"": ""v1""}"
evt_ec6976e5,marcos.santos@gmail.com,2023-05-19T02:21:25Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_333"", ""template"": ""v1""}"
evt_84b2f1db,marcos.santos@gmail.com,2023-08-23T04:30:57Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_105"", ""template"": ""v1""}"
evt_c518cdb8,marcos.santos@gmail.com,2023-08-19T12:06:41Z,click,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_150"", ""template"": ""v1""}"
evt_fdfcff2e,marcos.santos@gmail.com,2023-06-28T05:10:01Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_796"", ""template"": ""v1""}"
evt_de19304f,marcos.santos@gmail.com,2023-07-27T01:34:55Z,open,"{""campaign_code"": ""BROKEN_JSON"", ""oops"": "
evt_5bc24674,MARCOS.SOUZA@HOTMAIL.COM,2023-09-26T02:48:13Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_120"", ""template"": ""v1""}"
evt_27e1174d,MARCOS.SOUZA@HOTMAIL.COM,2023-05-01T06:25:07Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_521"", ""template"": ""v1""}"
evt_0a31fde7,MARCOS.SOUZA@HOTMAIL.COM,2023-07-07T18:07:36Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_860"", ""template"": ""v1""}"
evt_f4e59e06,MARCOS.SOUZA@HOTMAIL.COM,2023-02-02T07:50:41Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_214"", ""template"": ""v1""}"
evt_529ed7d2,MARCOS.SOUZA@HOTMAIL.COM,2023-06-16T02:32:03Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_395"", ""template"": ""v1""}"
evt_8835d337,MARCOS.SOUZA@HOTMAIL.COM,2023-08-01T17:55:41Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_401"", ""template"": ""v1""}"
evt_1601660d,RAFAEL.SILVA@HOTMAIL.COM,2023-03-15T18:02:40Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_626"", ""template"": ""v1""}"
evt_feece2b1,RAFAEL.SILVA@HOTMAIL.COM,2023-04-18T18:58:45Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_663"", ""template"": ""v1""}"
evt_ba0187ce,RAFAEL.SILVA@HOTMAIL.COM,2023-10-21T02:49:26Z,click,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_545"", ""template"": ""v1""}"
evt_a2df2377,RAFAEL.SILVA@HOTMAIL.COM,2023-04-06T18:24:23Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_523"", ""template"": ""v1""}"
evt_21049dd9,RAFAEL.SILVA@HOTMAIL.COM,2023-08-02T19:52:39Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_880"", ""template"": ""v1""}"
evt_fa484db5,RAFAEL.SILVA@HOTMAIL.COM,2023-03-25T06:35:31Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_929"", ""template"": ""v1""}"
evt_799c4601,bruna.nunes@yahoo.com.br,2023-01-30T19:13:21Z,click,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_614"", ""template"": ""v1""}"
evt_45ab8bf2,bruna.nunes@yahoo.com.br,2023-08-04T18:53:37Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_872"", ""template"": ""v1""}"
evt_4b7f9a8b,bruna.nunes@yahoo.com.br,2023-02-18T08:02:32Z,click,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_691"", ""template"": ""v1""}"
evt_da0c988c,bruna.nunes@yahoo.com.br,2023-10-13T01:17:05Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_672"", ""template"": ""v1""}"
evt_de3f3443,patricia.lima@outlook.com,2023-10-27T21:30:44Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_151"", ""template"": ""v1""}"
evt_25c3a6b4,patricia.lima@outlook.com,2023-01-14T12:14:54Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_934"", ""template"": ""v1""}"
evt_b31e2d2e,patricia.lima@outlook.com,2023-07-07T02:15:10Z,click,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_733"", ""template"": ""v1""}"
evt_d1746ca8,patricia.lima@outlook.com,2023-07-06T14:27:34Z,click,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_939"", ""template"": ""v1""}"
evt_e4ac1b41,patricia.lima@outlook.com,2023-08-21T13:28:45Z,click,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_429"", ""template"": ""v1""}"
evt_b75b18c9,patricia.lima@outlook.com,2023-11-10T13:16:24Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_349"", ""template"": ""v1""}"
evt_01006d88,fernanda.oliveira@hotmail.com,2023-01-27T12:55:09Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_806"", ""template"": ""v1""}"
evt_c83b46f6,fernanda.oliveira@hotmail.com,2023-07-14T13:44:52Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_251"", ""template"": ""v1""}"
evt_fadbda9a,fernanda.oliveira@hotmail.com,2023-10-26T14:24:56Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_831"", ""template"": ""v1""}"
evt_69159b21,ana.silva@uol.com.br,2023-10-08T14:21:14Z,click,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_171"", ""template"": ""v1""}"
evt_8018c677,ana.silva@uol.com.br,2023-08-18T21:10:00Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_116"", ""template"": ""v1""}"
evt_d12e99bd,ana.silva@uol.com.br,2023-05-11T19:06:30Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_879"", ""template"": ""v1""}"
evt_dc824ef3,ana.silva@uol.com.br,2023-08-18T20:16:34Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_560"", ""template"": ""v1""}"
evt_1a1a4615,fernanda.rodrigues@hotmail.com,2023-10-25T03:26:25Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_272"", ""template"": ""v1""}"
evt_3add0581,fernanda.rodrigues@hotmail.com,2023-06-21T00:55:17Z,click,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_930"", ""template"": ""v1""}"
evt_6ff52a67,fernanda.rodrigues@hotmail.com,2023-12-05T17:58:37Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_276"", ""template"": ""v1""}"
evt_5fdf03bf,fernanda.rodrigues@hotmail.com,2023-08-22T07:29:28Z,click,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_796"", ""template"": ""v1""}"
evt_860c2b2e,fernanda.rodrigues@hotmail.com,2023-04-13T04:04:35Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_210"", ""template"": ""v1""}"
evt_d41838d0,fernanda.rodrigues@hotmail.com,2023-10-17T10:39:40Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_734"", ""template"": ""v1""}"
evt_0449f0a6,pedro.nunes@gmail.com,2023-06-22T06:58:19Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_403"", ""template"": ""v1""}"
evt_e7b377b3,bruna.souza@yahoo.com.br,2023-02-09T19:21:02Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_712"", ""template"": ""v1""}"
evt_35d475a3,julia.mendes@uol.com.br,2023-09-17T08:12:19Z,click,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_627"", ""template"": ""v1""}"
evt_7d1a0c85,camila.ferreira@gmail.com,2023-11-22T17:56:25Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_318"", ""template"": ""v1""}"
evt_a75c4a02,lucas.alves@yahoo.com.br,2023-01-03T05:45:05Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_446"", ""template"": ""v1""}"
evt_134d2725,lucas.alves@yahoo.com.br,2023-04-22T15:11:07Z,click,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_459"", ""template"": ""v1""}"
evt_4fb520b8,lucas.alves@yahoo.com.br,2023-02-11T01:20:17Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_933"", ""template"": ""v1""}"
evt_909123b8,lucas.alves@yahoo.com.br,2023-09-17T15:37:22Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_120"", ""template"": ""v1""}"
evt_889651a1,lucas.alves@yahoo.com.br,2023-09-24T16:16:44Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_913"", ""template"": ""v1""}"
evt_672c4c4f,bruna.ferreira@uol.com.br,2023-11-23T05:34:33Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_561"", ""template"": ""v1""}"
evt_7a3925bb,bruna.ferreira@uol.com.br,2023-08-12T15:53:26Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_949"", ""template"": ""v1""}"
evt_0f5e805c,bruna.ferreira@uol.com.br,2023-10-23T20:51:55Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_449"", ""template"": ""v1""}"
evt_14e58de5,bruna.ferreira@uol.com.br,2023-03-08T15:10:42Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_518"", ""template"": ""v1""}"
evt_f9c47ad6,bruna.ferreira@uol.com.br,2023-07-30T17:20:25Z,click,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_547"", ""template"": ""v1""}"
evt_3edfb990,bruna.ferreira@uol.com.br,2023-04-12T18:01:48Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_989"", ""template"": ""v1""}"
evt_a7065813,LUCAS.LIMA@YAHOO.COM.BR,2023-12-25T14:58:16Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_516"", ""template"": ""v1""}"
evt_86313fbb,marcos.nunes@hotmail.com,2023-02-13T04:19:44Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_602"", ""template"": ""v1""}"
evt_a70d32e8,marcos.nunes@hotmail.com,2023-01-22T21:10:14Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_604"", ""template"": ""v1""}"
evt_3b4a85ed,marcos.nunes@hotmail.com,2023-02-02T23:42:52Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_172"", ""template"": ""v1""}"
evt_e7d28911,marcos.nunes@hotmail.com,2023-02-11T06:11:43Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_809"", ""template"": ""v1""}"
evt_ed5d4366,marcos.nunes@hotmail.com,2023-02-18T18:47:00Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_288"", ""template"": ""v1""}"
evt_0b8af953,marcos.nunes@hotmail.com,2023-07-21T06:55:18Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_990"", ""template"": ""v1""}"
evt_15f1abe4,patricia.silva@uol.com.br,2023-09-14T05:20:59Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_338"", ""template"": ""v1""}"
evt_9be31500,patricia.silva@uol.com.br,2023-07-20T17:03:21Z,click,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_452"", ""template"": ""v1""}"
evt_e766bfb3,patricia.silva@uol.com.br,2023-02-01T04:54:06Z,sent,"{""campaign_code"": ""BROKEN_JSON"", ""oops"": "
evt_d5657f32,patricia.silva@uol.com.br,2023-10-26T17:41:14Z,click,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_326"", ""template"": ""v1""}"
evt_d0d4c35a,patricia.silva@uol.com.br,2023-03-09T03:48:09Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_545"", ""template"": ""v1""}"
evt_65ba8e38,patricia.silva@uol.com.br,2023-03-18T17:27:08Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_206"", ""template"": ""v1""}"
evt_08bcab10,lucas.costa@uol.com.br,2023-08-29T01:51:46Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_228"", ""template"": ""v1""}"
evt_66740a63,lucas.costa@uol.com.br,2023-12-30T05:15:06Z,click,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_578"", ""template"": ""v1""}"
evt_8368166e,lucas.costa@uol.com.br,2023-09-02T06:37:27Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_689"", ""template"": ""v1""}"
evt_32fa3595,lucas.costa@uol.com.br,2023-12-24T23:59:58Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_627"", ""template"": ""v1""}"
evt_700a3b69,roberto.lima@uol.com.br,2023-10-06T03:05:46Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_198"", ""template"": ""v1""}"
evt_41d75dde,roberto.lima@uol.com.br,2023-03-26T18:24:27Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_864"", ""template"": ""v1""}"
evt_b005f983,roberto.lima@uol.com.br,2023-01-31T14:29:10Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_577"", ""template"": ""v1""}"
evt_5ecffc17,roberto.lima@uol.com.br,2023-06-07T06:32:41Z,click,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_612"", ""template"": ""v1""}"
evt_fa750317,fernanda.souza@yahoo.com.br,2023-01-10T04:19:05Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_598"", ""template"": ""v1""}"
evt_c5f41586,fernanda.souza@yahoo.com.br,2023-10-04T00:58:21Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_788"", ""template"": ""v1""}"
evt_66dcc353,fernanda.souza@yahoo.com.br,2023-10-13T14:39:07Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_936"", ""template"": ""v1""}"
evt_1682e095,fernanda.souza@yahoo.com.br,2023-03-03T07:01:57Z,click,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_871"", ""template"": ""v1""}"
evt_1f14897d,marcos.silva@gmail.com,2023-12-10T18:52:15Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_669"", ""template"": ""v1""}"
evt_69d6742b,marcos.silva@gmail.com,2023-04-04T01:49:22Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_588"", ""template"": ""v1""}"
evt_c3c94073,marcos.silva@gmail.com,2023-02-27T14:47:29Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_981"", ""template"": ""v1""}"
evt_61a7f34d,maria.mendes@hotmail.com,2023-10-24T04:56:41Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_699"", ""template"": ""v1""}"
evt_a6bdd0f0,maria.mendes@hotmail.com,2023-08-05T18:22:52Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_521"", ""template"": ""v1""}"
evt_8aff8459,maria.mendes@hotmail.com,2023-01-28T02:33:45Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_708"", ""template"": ""v1""}"
evt_eed55727,maria.mendes@hotmail.com,2023-02-18T09:32:10Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_760"", ""template"": ""v1""}"
evt_03d77823,maria.mendes@hotmail.com,2023-12-16T08:28:57Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_697"", ""template"": ""v1""}"
evt_0386c181,maria.mendes@hotmail.com,2023-09-17T03:10:58Z,click,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_584"", ""template"": ""v1""}"
evt_f55f1a0d,julia.oliveira@gmail.com,2023-03-05T04:28:55Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_238"", ""template"": ""v1""}"
evt_ef149be8,marcos.lima@hotmail.com,2023-02-08T10:43:42Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_749"", ""template"": ""v1""}"
evt_c57865c2,roberto.silva@yahoo.com.br,2023-09-22T12:38:25Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_727"", ""template"": ""v1""}"
evt_63a8a38d,roberto.silva@yahoo.com.br,2023-05-25T08:24:51Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_852"", ""template"": ""v1""}"
evt_83c2bc4b,roberto.silva@yahoo.com.br,2023-08-01T10:17:09Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_551"", ""template"": ""v1""}"
evt_e2e82467,roberto.silva@yahoo.com.br,2023-07-22T03:44:15Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_718"", ""template"": ""v1""}"
evt_c72e50fe,roberto.silva@yahoo.com.br,2023-12-14T06:27:16Z,click,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_766"", ""template"": ""v1""}"
evt_f4092ea3,ana.silva@uol.com.br,2023-07-21T06:32:34Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_853"", ""template"": ""v1""}"
evt_cce38886,bruna.pereira@yahoo.com.br,2023-07-02T02:20:50Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_406"", ""template"": ""v1""}"
evt_40e09b61,bruna.pereira@yahoo.com.br,2023-04-30T14:56:47Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_583"", ""template"": ""v1""}"
evt_32540ed9,bruna.pereira@yahoo.com.br,2023-08-31T12:05:16Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_672"", ""template"": ""v1""}"
evt_d9fc9292,bruna.pereira@yahoo.com.br,2023-04-29T10:41:18Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_400"", ""template"": ""v1""}"
evt_7e060d6c,bruna.pereira@yahoo.com.br,2023-07-15T09:46:19Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_967"", ""template"": ""v1""}"
evt_648442a0,bruna.pereira@yahoo.com.br,2023-06-16T12:05:24Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_920"", ""template"": ""v1""}"
evt_c2bac0ce,rafael.ferreira@outlook.com,2023-01-03T03:32:55Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_932"", ""template"": ""v1""}"
evt_e8ce4039,rafael.ferreira@outlook.com,2023-12-05T07:31:20Z,open,"{""campaign_code"": ""BROKEN_JSON"", ""oops"": "
evt_438e5b9c,rafael.ferreira@outlook.com,2023-05-30T05:57:29Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_102"", ""template"": ""v1""}"
evt_90667fb8,rafael.ferreira@outlook.com,2023-12-06T07:31:20Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_743"", ""template"": ""v1""}"
evt_965c548f,rafael.ferreira@outlook.com,2023-12-04T07:31:20Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_699"", ""template"": ""v1""}"
evt_b1d1373a,rafael.ferreira@outlook.com,2023-11-30T05:18:57Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_649"", ""template"": ""v1""}"
evt_3daeeb4c,CARLOS.SOUZA@YAHOO.COM.BR,2023-09-12T09:12:35Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_857"", ""template"": ""v1""}"
evt_bdb2de37,CARLOS.SOUZA@YAHOO.COM.BR,2023-03-12T00:40:33Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_987"", ""template"": ""v1""}"
evt_b2848fe1,CARLOS.SOUZA@YAHOO.COM.BR,2023-11-13T16:15:06Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_197"", ""template"": ""v1""}"
evt_f2495b65,CARLOS.SOUZA@YAHOO.COM.BR,2023-02-04T11:18:37Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_617"", ""template"": ""v1""}"
evt_0161fc40,CARLOS.SOUZA@YAHOO.COM.BR,2023-01-30T22:59:10Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_222"", ""template"": ""v1""}"
evt_a65c327c,camila.nunes@outlook.com,2023-10-20T17:27:23Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_597"", ""template"": ""v1""}"
evt_f105392b,camila.nunes@outlook.com,2023-05-14T00:22:02Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_825"", ""template"": ""v1""}"
evt_731edecd,fernanda.rodrigues@yahoo.com.br,2023-01-31T11:40:24Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_424"", ""template"": ""v1""}"
evt_87b324d6,fernanda.rodrigues@yahoo.com.br,2023-06-28T15:41:00Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_649"", ""template"": ""v1""}"
evt_f7418bf3,fernanda.rodrigues@yahoo.com.br,2023-09-20T23:38:10Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_693"", ""template"": ""v1""}"
evt_3d39a198,fernanda.rodrigues@yahoo.com.br,2023-09-30T14:17:59Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_244"", ""template"": ""v1""}"
evt_fa13f3e6,ana.santos@hotmail.com,2023-12-02T22:10:29Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_759"", ""template"": ""v1""}"
evt_7f24af98,ana.santos@hotmail.com,2023-06-30T10:51:19Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_696"", ""template"": ""v1""}"
evt_ab2e5ec5,ana.santos@hotmail.com,2023-09-29T15:10:18Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_382"", ""template"": ""v1""}"
evt_c10c5d08,ana.santos@hotmail.com,2023-09-24T15:10:18Z,click,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_930"", ""template"": ""v1""}"
evt_41bf0091,ana.santos@hotmail.com,2023-09-27T15:10:18Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_822"", ""template"": ""v1""}"
evt_caad5862,ana.santos@hotmail.com,2023-09-30T15:10:18Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_626"", ""template"": ""v1""}"
evt_e0936ce7,bruna.santos@hotmail.com,2023-08-29T21:17:15Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_118"", ""template"": ""v1""}"
evt_41f41990,bruna.santos@hotmail.com,2023-09-02T21:17:15Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_629"", ""template"": ""v1""}"
evt_a13b6ac0,bruna.santos@hotmail.com,2023-08-29T21:17:15Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_635"", ""template"": ""v1""}"
evt_78133d3a,bruna.santos@hotmail.com,2023-05-12T03:38:02Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_637"", ""template"": ""v1""}"
evt_0ab1d47e,JULIA.LIMA@GMAIL.COM,2023-08-05T15:29:16Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_497"", ""template"": ""v1""}"
evt_88d420ee,JULIA.LIMA@GMAIL.COM,2023-08-04T15:29:16Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_341"", ""template"": ""v1""}"
evt_952a1a3a,CAMILA.MENDES@GMAIL.COM,2023-10-01T04:53:52Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_206"", ""template"": ""v1""}"
evt_11bb2537,CAMILA.MENDES@GMAIL.COM,2023-01-06T01:42:09Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_436"", ""template"": ""v1""}"
evt_153dc5e1,CAMILA.MENDES@GMAIL.COM,2023-09-30T04:53:52Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_641"", ""template"": ""v1""}"
evt_4023057d,CAMILA.MENDES@GMAIL.COM,2023-10-06T04:53:52Z,click,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_180"", ""template"": ""v1""}"
evt_4349c28f,CAMILA.MENDES@GMAIL.COM,2023-10-05T04:53:52Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_982"", ""template"": ""v1""}"
evt_c5707fd6,CAMILA.MENDES@GMAIL.COM,2023-10-03T04:53:52Z,sent,"{""campaign_code"": ""BROKEN_JSON"", ""oops"": "
evt_45a51702,fernanda.alves@gmail.com,2023-09-25T01:31:03Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_387"", ""template"": ""v1""}"
evt_66951f5b,JULIA.SILVA@HOTMAIL.COM,2023-02-13T11:02:51Z,click,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_239"", ""template"": ""v1""}"
evt_9c5be354,JULIA.SILVA@HOTMAIL.COM,2023-10-05T03:28:49Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_292"", ""template"": ""v1""}"
